"ID","Name","Long","Lat","X1960","X1970","X1980","X1991","X2000","X2010"
2402006,"Caico",-37.09648877,-6.459138831,27447,36521,40028,50640,57002,62727
2709301,"Uniao dos Palmares",-36.03314284,-9.159524117,46298,51532,52711,57425,58620,62401
2105401,"Itapecuru Mirim",-44.35426339,-3.39904548,32920,31589,44118,42853,42772,62123
2308708,"Morada Nova",-38.36490735,-5.096952,38006,53552,64536,58912,64400,62086
2908408,"Concei_ao do Coite",-39.28168418,-11.56182585,32168,35111,41427,52338,56317,62042
2104800,"Grajau",-46.14239564,-5.818548431,25668,33130,57935,54403,47155,61903
2208403,"Piripiri",-41.77850485,-4.276068693,29525,43227,55093,63162,60154,61840
4318002,"Sao Borja",-56.00102915,-28.66283753,50009,52392,58202,63783,64869,61662
2103604,"Coroata",-44.1255992,-4.128976,64865,65797,66916,70360,55676,61653
2914703,"Itaberaba",-40.30699492,-12.53225409,38685,33629,45243,53742,58943,61623
